354,0.597440,0.347392
355,0.583259,0.336757
356,0.593384,0.341897
357,0.593043,0.346289
358,0.591649,0.342282
359,0.602749,0.346647
360,0.604127,0.347390
361,0.590247,0.358777
362,0.588366,0.365856
363,0.592905,0.360167
364,0.600556,0.358375
365,0.608984,0.371518
366,0.603500,0.376216
367,0.610776,0.385937
368,0.602043,0.383073
369,0.614899,0.388130
370,0.609932,0.381939
371,0.612304,0.372764
372,0.606091,0.375603
373,0.601616,0.368410
374,0.618260,0.374559
375,0.624639,0.375132
376,0.632368,0.380068
377,0.636080,0.383050
378,0.631319,0.382342
379,0.629701,0.380750
380,0.620484,0.377857
381,0.611045,0.368619
382,0.619172,0.360850
383,0.612592,0.369452
384,0.604805,0.377458
385,0.610800,0.383930
386,0.607538,0.377142
387,0.606194,0.381905
388,0.607502,0.385623
389,0.611568,0.381357
390,0.612687,0.380751
391,0.621022,0.384199
392,0.617911,0.382997
393,0.617694,0.392194
394,0.617791,0.385629
395,0.611713,0.390741
396,0.603202,0.376081
397,0.600731,0.368151
398,0.606004,0.370260
399,0.600404,0.377188
400,0.605714,0.360886
401,0.607020,0.357100
402,0.605015,0.363697
403,0.610886,0.366033
404,0.605546,0.368763
405,0.592551,0.365193
406,0.588852,0.357285
407,0.580099,0.359693
408,0.586485,0.354403
409,0.592250,0.355033
410,0.596285,0.357508
411,0.590730,0.355568
412,0.591699,0.364543
413,0.579769,0.361538
414,0.574441,0.359843
415,0.578123,0.361408
416,0.575479,0.364728
417,0.580659,0.369096
418,0.581676,0.364640
419,0.589051,0.365852
420,0.589970,0.359730
421,0.599769,0.363993
422,0.608384,0.363335
423,0.615334,0.358818
424,0.617969,0.351736
425,0.606831,0.353438
426,0.604681,0.351902
427,0.602289,0.353014
428,0.612904,0.353793
429,0.624130,0.353087
430,0.624410,0.361480
431,0.639344,0.362026
432,0.637341,0.373431
433,0.647871,0.375360
434,0.646969,0.382280
435,0.647747,0.375099
436,0.655363,0.370075
437,0.646367,0.362977
438,0.651871,0.361279
439,0.655704,0.349204
440,0.666419,0.342635
441,0.659527,0.341785
442,0.662571,0.340373
443,0.665190,0.335559
444,0.664000,0.351240
445,0.656910,0.345714
446,0.662042,0.350833
447,0.661902,0.346213
448,0.654693,0.346632
449,0.653459,0.343901
450,0.652208,0.350067
451,0.643980,0.349146
452,0.639581,0.347757
453,0.633421,0.342523
454,0.629511,0.336707
455,0.637590,0.338555
456,0.637064,0.340645
457,0.633220,0.333644
458,0.631618,0.333297
459,0.633857,0.328861
460,0.640075,0.326265
461,0.632810,0.324233
462,0.623566,0.322009
463,0.629814,0.325141
464,0.622150,0.322398
465,0.630794,0.313326
466,0.632235,0.316601
467,0.628040,0.314646
468,0.623118,0.325038
469,0.635865,0.328965
470,0.630193,0.332124
471,0.636273,0.326246
472,0.624131,0.327393
473,0.626313,0.333493
474,0.623049,0.335597
475,0.619994,0.330943
476,0.632219,0.322205
477,0.631085,0.316257
478,0.627765,0.317689
479,0.624333,0.327447
480,0.621628,0.326948
481,0.616653,0.325777
482,0.627002,0.325103
483,0.614747,0.313740
484,0.617251,0.312842
485,0.604194,0.312944
486,0.607653,0.310510
487,0.600794,0.309008
488,0.608429,0.301899
489,0.599830,0.311284
490,0.613143,0.312087
491,0.611884,0.305613
492,0.620620,0.303026
493,0.615479,0.302837
494,0.622148,0.308337
495,0.611824,0.314607
496,0.616218,0.323655
497,0.618484,0.323146
498,0.610221,0.325982
499,0.606564,0.322409
500,0.610059,0.323181
501,0.600273,0.325344
502,0.596748,0.331134
503,0.583568,0.338542
504,0.587200,0.340314
505,0.591574,0.331042
506,0.598626,0.330361
507,0.602276,0.329721
508,0.606538,0.323601
509,0.609494,0.333466
510,0.608265,0.336444
511,0.615641,0.336038
512,0.621874,0.336875
513,0.620851,0.339355
514,0.627294,0.335289
515,0.634784,0.324312
516,0.639065,0.324158
517,0.640442,0.324262
518,0.637531,0.322148
519,0.635461,0.322494
520,0.643036,0.315965
521,0.647728,0.318826
522,0.642570,0.329188
523,0.653932,0.334255
524,0.654200,0.349174
525,0.652749,0.339265
526,0.659135,0.329781
527,0.660266,0.333494
528,0.666961,0.339082
529,0.662707,0.346715
530,0.663270,0.353920
531,0.661087,0.366578
532,0.673444,0.372257
533,0.678582,0.374164
534,0.675921,0.379887
535,0.677507,0.381288
536,0.680458,0.375570
537,0.681227,0.372795
538,0.686446,0.376304
539,0.683288,0.374314
540,0.698176,0.371971
541,0.696701,0.370481
542,0.688414,0.374819
543,0.683584,0.351472
544,0.682674,0.351604
545,0.675402,0.350308
546,0.680582,0.346843
547,0.678120,0.344403
548,0.682924,0.347085
549,0.675200,0.352528
550,0.671255,0.357876
551,0.672547,0.359272
552,0.683018,0.354204
553,0.686851,0.369440
554,0.682009,0.369065
555,0.678697,0.365867
556,0.671026,0.361424
557,0.668536,0.357189
558,0.666658,0.363708
559,0.658344,0.365169
560,0.655607,0.365474
